ID,User,nLos,D-Master,D-Slaver,D-Gate,Speed,x,y,z
455,1,0,69,27,73,5,-31,23,-1
456,1,0,68,21,73,5,-28,27,-1
457,1,0,70,22,73,7,-32,23,-1
458,1,0,68,29,73,1,-30,22,-1
459,1,0,69,30,73,3,-28,30,-1
460,1,0,74,23,73,8,-33,31,-1
461,1,0,71,23,73,3,-33,23,-1
462,1,0,70,30,73,8,-32,23,-1
463,1,0,69,21,73,5,-28,30,-1
464,1,0,71,29,73,0,-33,23,-1
465,1,0,69,29,73,8,-28,30,-1
466,1,0,70,27,73,1,-29,30,-1
467,1,0,73,32,73,5,-33,28,-1
468,1,0,68,29,73,2,-26,31,-1
469,1,0,69,28,73,1,-28,30,-1
470,1,0,69,25,73,4,-29,28,-1
471,1,0,70,26,73,7,-31,25,-1
472,1,0,72,23,73,6,-33,26,-1
473,1,0,69,30,73,5,-31,23,-1
474,1,0,70,28,73,5,-29,30,-1
475,1,0,71,29,73,2,-31,28,-1
476,1,0,70,30,73,7,-29,30,-1
477,1,0,69,28,73,1,-28,30,-1
478,1,0,69,30,73,2,-29,28,-1
479,1,0,69,32,73,1,-28,30,-1
480,1,0,70,28,73,2,-28,32,-1
481,1,0,68,30,73,1,-28,27,-1
482,1,0,69,20,73,0,-28,30,-2
483,1,0,73,31,73,14,-36,20,-1
484,1,0,70,30,73,5,-28,32,-1
485,1,0,68,23,73,1,-27,30,-1
486,1,0,71,27,73,4,-33,23,-1
487,1,0,68,28,73,5,-28,27,-1
488,1,0,72,25,73,5,-32,28,-1
489,1,0,69,24,73,3,-30,25,-1
490,1,0,69,28,73,2,-30,25,-1
491,1,0,68,21,73,4,-28,27,-1
492,1,0,68,28,73,3,-30,22,-1
493,1,0,68,24,73,2,-28,27,-1
494,1,0,70,26,73,3,-31,25,-1
495,1,0,67,29,73,3,-28,25,-1
496,1,0,68,30,73,3,-27,30,-1
497,1,0,71,28,73,5,-30,30,-1
498,1,0,70,29,73,3,-30,28,-1
499,1,0,69,27,73,1,-28,30,-1
500,1,0,71,30,73,2,-31,28,-1
501,1,0,69,28,73,2,-28,30,-1
502,1,0,69,28,73,2,-29,28,-1
503,1,0,68,30,73,3,-28,27,-1
504,1,0,72,30,73,3,-31,30,-1
505,1,0,72,28,73,2,-31,30,-1
506,1,0,71,29,73,3,-31,28,-1
507,1,0,70,27,73,2,-29,30,-1
508,1,0,68,27,73,4,-28,27,-1
509,1,0,70,23,73,1,-30,28,-1
510,1,0,70,27,73,7,-32,23,-1
511,1,0,70,25,73,2,-30,28,-1
512,1,0,70,27,73,3,-31,25,-1
513,1,0,70,24,73,5,-30,28,-1
514,1,0,69,29,73,3,-30,25,-1
515,1,0,68,27,73,6,-27,30,-1
516,1,0,70,26,73,0,-30,28,-1
517,1,0,68,33,73,1,-29,25,-1
518,1,0,68,31,73,3,-25,33,-1
519,1,0,67,28,73,5,-25,31,-1
520,1,0,68,30,73,2,-28,27,-1
521,1,0,68,30,73,3,-27,30,-1
522,1,0,69,28,73,3,-28,30,-1
523,1,0,71,25,73,3,-31,28,-1
524,1,0,68,28,73,5,-29,25,-1
525,1,0,69,29,73,2,-29,28,-1
526,1,0,71,25,73,2,-30,30,-1
527,1,0,68,30,73,0,-29,25,-1
528,1,0,68,27,73,2,-27,30,-1
529,1,0,69,28,73,2,-29,28,-1
530,1,0,70,28,73,3,-30,28,-1
531,1,0,70,24,73,3,-30,28,-1
532,1,0,70,28,73,3,-30,28,-1
533,1,0,71,25,73,2,-31,28,-1
534,1,0,71,30,73,2,-32,26,-1
535,1,0,68,29,73,3,-27,30,-1
536,1,0,68,30,73,4,-27,30,-1
537,1,0,72,33,73,4,-31,30,-1
538,1,0,69,22,73,2,-27,32,-1
539,1,0,70,27,73,8,-32,23,-1
540,1,0,69,22,73,2,-29,28,-1
541,1,0,72,29,73,11,-34,23,-1
542,1,0,69,30,73,8,-28,30,-1
543,1,0,71,24,73,2,-30,30,-1
544,1,0,70,31,73,3,-31,25,-1
545,1,0,68,28,73,2,-26,31,-1
546,1,0,68,25,73,3,-28,27,-1
547,1,0,68,29,73,2,-29,25,-1
548,1,0,70,27,73,3,-29,30,-1
549,1,0,68,31,73,0,-28,27,-1
550,1,0,68,29,73,6,-26,31,-1
551,1,0,69,24,73,1,-28,30,-1
552,1,0,73,31,73,6,-34,26,-1
553,1,0,70,27,73,2,-28,32,-1
554,1,0,68,24,73,3,-28,27,-1
555,1,0,74,30,73,3,-36,23,-1
556,1,0,70,27,73,2,-29,30,-1
557,1,0,71,29,73,3,-31,28,-1
558,1,0,69,30,73,10,-28,30,-1
559,1,0,70,26,73,0,-29,30,-1
560,1,0,69,28,73,3,-30,25,-1
561,1,0,69,29,73,2,-29,28,-1
562,1,0,69,27,73,1,-28,30,-1
563,1,0,70,29,73,3,-30,28,-1
564,1,0,69,31,73,2,-28,30,-1
565,1,0,71,28,73,2,-30,30,-1
566,1,0,69,26,73,1,-29,28,-1
567,1,0,69,21,73,5,-30,25,-1
568,1,0,69,25,73,7,-31,23,-1
569,1,0,70,30,73,3,-31,25,-1
570,1,0,68,26,73,5,-27,30,-1
571,1,0,67,29,73,3,-28,25,-1
572,1,0,68,28,73,6,-27,30,-1
573,1,0,70,23,73,3,-30,28,-1
574,1,0,69,23,73,3,-31,23,-1
575,1,0,69,26,73,8,-31,23,-1
576,1,0,71,29,73,2,-32,26,-1
577,1,0,68,22,73,8,-27,30,-1
578,1,0,68,29,73,1,-30,22,-1
579,1,0,68,27,73,6,-27,30,-1
580,1,0,69,21,73,2,-29,28,-1
581,1,0,68,28,73,0,-30,22,-1
582,1,0,69,23,73,2,-29,28,-1
583,1,0,68,29,73,6,-30,22,-1
584,1,0,68,27,73,8,-27,30,-1
585,1,0,71,29,73,2,-31,28,-1
586,1,0,69,24,73,8,-28,30,-1
587,1,0,71,29,73,6,-32,26,-1
588,1,0,69,28,73,3,-28,30,-1
589,1,0,70,30,73,2,-30,28,-1
590,1,0,69,21,73,5,-28,30,-1
591,1,0,68,25,73,8,-30,22,-1
592,1,0,68,28,73,3,-29,25,-1
593,1,0,70,27,73,2,-30,28,-1
594,1,0,72,25,73,6,-32,28,-1
595,1,0,70,25,73,2,-31,25,-1
596,1,0,68,27,73,3,-29,25,-1
597,1,0,69,30,73,3,-29,28,-1
598,1,0,68,20,73,6,-27,30,-1
599,1,0,68,26,73,6,-31,19,-1
600,1,0,68,28,73,3,-29,25,-1
601,1,0,68,29,73,3,-28,27,-1
602,1,0,70,28,73,11,-29,30,-1
603,1,0,69,28,73,3,-29,28,-1
604,1,0,70,30,73,2,-30,28,-1
605,1,0,68,28,73,2,-27,30,-1
606,1,0,69,25,73,0,-29,28,-1
607,1,0,68,27,73,3,-29,25,-1
608,1,0,68,22,73,3,-28,27,-1
609,1,0,68,27,73,6,-30,22,-1
610,1,0,68,28,73,2,-28,27,-1
611,1,0,71,29,73,3,-31,28,-1
612,1,0,68,29,73,8,-27,30,-1
613,1,0,68,27,73,3,-27,30,-1
614,1,0,66,26,73,5,-26,27,-1
615,1,0,67,26,73,5,-28,25,-2
616,1,0,68,30,73,5,-29,25,-1
617,1,0,70,21,73,4,-29,30,-1
618,1,0,69,29,73,3,-31,23,-1
619,1,0,69,23,73,5,-28,30,-1
620,1,0,72,29,73,8,-34,23,-1
621,1,0,68,28,73,8,-27,30,-1
622,1,0,68,28,73,3,-28,27,-1
623,1,0,68,24,73,7,-28,27,-1
624,1,0,71,22,73,6,-32,26,-1
625,1,0,69,21,73,5,-31,23,-1
626,1,0,69,20,73,5,-31,23,-1
627,1,0,68,26,73,7,-31,19,-1
628,1,0,71,30,73,3,-32,26,-1
629,1,0,69,28,73,7,-28,30,-1
630,1,0,70,26,73,9,-30,28,-1
631,1,0,72,28,73,1,-33,26,-1
632,1,0,69,29,73,2,-29,28,-1
633,1,0,69,24,73,2,-28,30,-1
634,1,0,71,24,73,1,-32,26,-1
635,1,0,71,32,73,3,-32,26,-1
636,1,0,71,24,73,2,-29,32,-1
637,1,0,68,27,73,3,-29,25,-1
638,1,0,72,26,73,2,-32,28,-1
639,1,0,70,28,73,7,-31,25,-1
640,1,0,68,29,73,2,-28,27,-1
641,1,0,70,26,73,3,-29,30,-1
642,1,0,68,22,73,2,-29,25,-1
643,1,0,69,31,73,5,-31,23,-1
644,1,0,73,25,73,3,-32,31,-1
645,1,0,69,29,73,1,-30,25,-1
646,1,0,69,23,73,7,-28,30,-1
647,1,0,71,29,73,8,-33,23,-1
648,1,0,72,27,73,5,-31,30,-1
649,1,0,68,23,73,3,-28,27,-1
650,1,0,70,29,73,1,-32,23,-1
651,1,0,68,30,73,4,-27,30,-1
652,1,0,72,23,73,4,-31,30,-1
653,1,0,68,30,73,2,-30,22,-1
654,1,0,68,22,73,0,-27,30,-1
655,1,0,71,30,73,7,-33,23,-1
656,1,0,71,31,73,8,-30,30,-1
657,1,0,71,30,73,3,-30,30,-1
658,1,0,70,29,73,8,-29,30,-1
659,1,0,70,23,73,1,-29,30,-1
660,1,0,69,26,73,7,-31,23,-1
661,1,0,68,21,73,5,-29,25,-1
662,1,0,70,24,73,7,-32,23,-1
663,1,0,68,31,73,2,-29,25,-1
664,1,0,69,24,73,7,-27,32,-1
665,1,0,68,22,73,3,-29,25,-1
666,1,0,68,22,73,3,-30,22,-1
667,1,0,71,31,73,10,-33,23,-1
668,1,0,68,30,73,6,-26,31,-1
669,1,0,69,31,73,8,-28,30,-1
670,1,0,69,26,73,10,-27,32,-1
671,1,0,70,29,73,7,-31,25,-1
672,1,0,68,31,73,1,-27,30,-1
673,1,0,68,27,73,1,-26,31,-1
674,1,0,69,31,73,3,-29,28,-1
675,1,0,73,25,73,5,-32,31,-1
676,1,0,72,29,73,8,-33,26,-1
677,1,0,68,28,73,2,-27,30,-1
678,1,0,69,23,73,4,-29,28,-1
679,1,0,71,31,73,3,-33,23,-1
680,1,0,69,28,73,2,-27,32,-1
681,1,0,71,29,73,2,-31,28,-1
682,1,0,69,29,73,8,-28,30,-1
683,1,0,68,30,73,2,-27,30,-1
684,1,0,68,22,73,4,-27,30,-1
685,1,0,71,30,73,8,-33,23,-1
686,1,0,70,27,73,2,-29,30,-1
687,1,0,72,25,73,5,-32,28,-1
688,1,0,73,24,73,3,-34,26,-1
689,1,0,71,23,73,5,-32,26,-1
690,1,0,69,31,73,5,-31,23,-1
691,1,0,69,28,73,9,-27,32,-1
692,1,0,68,26,73,5,-28,27,-1
693,1,0,69,30,73,7,-30,25,-1
694,1,0,68,30,73,3,-27,30,-1
695,1,0,68,28,73,3,-27,30,-1
696,1,0,69,23,73,3,-29,28,-1
697,1,0,68,23,73,8,-30,22,-1
698,1,0,69,23,73,8,-31,23,-1
699,1,0,68,25,73,6,-30,22,-1
700,1,0,68,23,73,3,-29,25,-1
701,1,0,68,29,73,1,-30,22,-1
702,1,0,71,28,73,8,-30,30,-1
703,1,0,71,28,73,3,-31,28,-1
704,1,0,68,33,73,5,-28,27,-1
705,1,0,70,29,73,2,-28,32,-1
706,1,0,69,30,73,3,-28,30,-1
707,1,0,69,28,73,3,-28,30,-1
708,1,0,69,30,73,4,-29,28,-1
709,1,0,71,30,73,2,-30,30,-1
710,1,0,69,27,73,0,-28,30,-1
711,1,0,71,24,73,2,-31,28,-1
712,1,0,71,28,73,4,-32,26,-1
713,1,0,69,26,73,2,-29,28,-1
714,1,0,69,26,73,3,-30,25,-1
715,1,0,69,30,73,2,-30,25,-1
716,1,0,68,23,73,2,-27,30,-1
717,1,0,70,21,73,2,-32,23,-1
718,1,0,72,26,73,4,-34,23,-1
719,1,0,70,28,73,6,-31,25,-1
720,1,0,69,30,73,5,-29,28,-1
721,1,0,68,30,73,9,-27,30,-1
722,1,0,71,30,73,5,-30,30,-1
723,1,0,71,23,73,2,-30,30,-1
724,1,0,71,30,73,9,-33,23,-1
725,1,0,71,31,73,0,-30,30,-1
726,1,0,67,30,73,5,-25,31,-1
727,1,0,68,21,73,9,-27,30,-1
728,1,0,69,30,73,7,-31,23,-1
729,1,0,69,32,73,3,-28,30,-1
730,1,0,70,25,73,2,-28,32,-1
731,1,0,72,32,73,3,-33,26,-1
732,1,0,71,28,73,2,-29,32,-1
733,1,0,72,28,73,5,-32,28,-1
734,1,0,72,24,73,2,-32,28,-1
735,1,0,72,23,73,7,-33,26,-1
736,1,0,69,22,73,5,-31,23,-1
737,1,0,69,29,73,5,-31,23,-1
738,1,0,71,29,73,5,-30,30,-1
739,1,0,70,26,73,7,-29,30,-1
740,1,0,70,30,73,2,-31,25,-1
741,1,0,69,20,73,2,-28,30,-1
742,1,0,69,23,73,10,-32,20,-1
743,1,0,70,28,73,2,-32,23,-1
744,1,0,69,23,73,2,-29,28,-1
745,1,0,67,27,73,3,-29,22,-1
746,1,0,69,30,73,5,-29,28,-1
747,1,0,71,24,73,2,-30,30,-1
748,1,0,68,28,73,3,-29,25,-1
749,1,0,70,26,73,1,-30,28,-1
750,1,0,70,30,73,5,-31,25,-1
751,1,0,70,28,73,5,-29,30,-1
752,1,0,68,27,73,2,-28,27,-1
753,1,0,70,23,73,3,-30,28,-1
754,1,0,68,27,73,8,-30,22,-1
755,1,0,69,29,73,1,-29,28,-1
756,1,0,70,30,73,2,-29,30,-1
757,1,0,68,30,73,8,-27,30,-1
758,1,0,70,31,73,2,-29,30,-1
759,1,0,69,30,73,2,-27,32,-1
760,1,0,70,30,73,2,-29,30,-1
761,1,0,70,28,73,0,-29,30,-1
762,1,0,67,27,73,5,-27,27,-1
763,1,0,69,29,73,2,-29,28,-1
764,1,0,69,27,73,1,-28,30,-1
765,1,0,72,29,73,3,-32,28,-1
766,1,0,70,26,73,1,-29,30,-1
767,1,0,67,23,73,4,-28,25,-1
768,1,0,68,25,73,6,-30,22,-1
769,1,0,72,29,73,5,-33,26,-1
770,1,0,70,25,73,5,-29,30,-1
771,1,0,68,26,73,3,-29,25,-1
772,1,0,71,23,73,1,-32,26,-1
773,1,0,72,27,73,8,-34,23,-1
774,1,0,70,28,73,3,-30,28,-1
775,1,0,70,30,73,2,-30,28,-1
776,1,0,70,29,73,8,-29,30,-1
777,1,0,71,28,73,2,-30,30,-1
778,1,0,69,28,73,1,-29,28,-1
779,1,0,73,27,73,4,-33,28,-1
780,1,0,70,28,73,2,-30,28,-1
781,1,0,69,24,73,0,-29,28,-1
782,1,0,69,30,73,4,-30,25,-1
783,1,0,73,30,73,3,-32,31,-1
784,1,0,69,27,73,2,-28,30,-1
785,1,0,71,28,73,3,-31,28,-1
786,1,0,71,23,73,3,-31,28,-1
787,1,0,71,30,73,8,-33,23,-1
788,1,0,70,29,73,2,-29,30,-1
789,1,0,69,25,73,3,-28,30,-1
790,1,0,69,27,73,3,-30,25,-1
791,1,0,71,29,73,2,-31,28,-1
792,1,0,70,24,73,1,-29,30,-1
793,1,0,73,31,73,4,-34,26,-1
794,1,0,69,29,73,5,-27,32,-1
795,1,0,70,27,73,0,-29,30,-1
796,1,0,69,28,73,5,-29,28,-2
797,1,0,71,27,73,5,-31,28,-1
798,1,0,68,26,73,3,-28,27,-1
799,1,0,68,26,73,3,-29,25,-1
800,1,0,69,28,73,3,-30,25,-1
801,1,0,71,28,73,3,-31,28,-1
802,1,0,70,27,73,3,-30,28,-1
803,1,0,71,25,73,3,-31,28,-1
804,1,0,69,23,73,3,-30,25,-1
805,1,0,71,27,73,5,-33,23,-1
806,1,0,72,33,73,1,-32,28,-1
807,1,0,69,27,73,7,-27,32,-1
808,1,0,70,26,73,5,-30,28,-1
809,1,0,71,26,73,2,-32,26,-1
810,1,0,71,27,73,7,-32,26,-1
811,1,0,72,27,73,2,-32,28,-1
812,1,0,70,29,73,2,-30,28,-1
813,1,0,71,24,73,4,-30,30,-1
814,1,0,68,22,73,4,-29,25,-1
815,1,0,71,27,73,5,-33,23,-1
816,1,0,69,28,73,2,-29,28,-1
817,1,0,68,29,73,2,-28,27,-1
818,1,0,70,30,73,8,-29,30,-1
819,1,0,68,30,73,2,-27,30,-1
820,1,0,70,22,73,3,-29,30,-1
821,1,0,69,29,73,7,-31,23,-1
822,1,0,72,31,73,4,-31,30,-1
823,1,0,71,28,73,1,-30,30,-1
824,1,0,73,25,73,5,-33,28,-1
825,1,0,71,27,73,4,-32,26,-1
826,1,0,68,27,73,3,-28,27,-1
827,1,0,71,21,73,2,-31,28,-1
828,1,0,68,26,73,4,-30,22,-1
829,1,0,68,27,73,2,-29,25,-1
830,1,0,72,27,73,1,-32,28,-1
831,1,0,69,20,73,6,-29,28,-1
832,1,0,68,27,73,6,-31,19,-1
833,1,0,68,28,73,4,-28,27,-1
834,1,0,70,29,73,1,-30,28,-1
835,1,0,69,30,73,11,-28,30,-1
836,1,0,71,28,73,3,-30,30,-1
837,1,0,71,23,73,1,-31,28,-1
838,1,0,69,22,73,7,-31,23,-1
839,1,0,68,32,73,8,-30,22,-1
840,1,0,70,29,73,5,-28,32,-1
841,1,0,68,27,73,8,-27,30,-1
842,1,0,69,31,73,6,-29,28,-1
843,1,0,68,30,73,2,-26,31,-1
844,1,0,69,28,73,1,-28,30,-1
845,1,0,67,31,73,2,-27,27,-1
846,1,0,70,28,73,2,-28,32,-1
847,1,0,68,28,73,3,-28,27,-1
848,1,0,68,26,73,1,-28,27,-1
849,1,0,72,29,73,7,-33,26,-1
850,1,0,71,28,73,3,-30,30,-1
851,1,0,67,27,73,1,-27,27,-1
852,1,0,68,32,73,5,-28,27,-1
853,1,0,70,25,73,2,-28,32,-1
854,1,0,68,32,73,2,-29,25,-1
855,1,0,70,31,73,5,-28,32,-1
856,1,0,71,27,73,2,-30,30,-1
857,1,0,71,29,73,3,-31,28,-1
858,1,0,68,29,73,2,-27,30,-1
859,1,0,69,25,73,2,-28,30,-1
860,1,0,72,28,73,2,-33,26,-1
861,1,0,72,30,73,5,-32,28,-1
862,1,0,68,31,73,1,-27,30,-1
863,1,0,69,29,73,8,-27,32,-1
864,1,0,69,33,73,4,-28,30,-1
865,1,0,69,29,73,2,-27,32,-1
866,1,0,71,30,73,3,-30,30,-1
867,1,0,68,27,73,1,-27,30,-1
868,1,0,70,28,73,5,-30,28,-1
869,1,0,72,24,73,2,-32,28,-1
870,1,0,71,31,73,6,-32,26,-1
871,1,0,70,29,73,4,-28,32,-1
872,1,0,68,25,73,5,-27,30,-1
873,1,0,73,30,73,2,-34,26,-1
874,1,0,70,26,73,2,-29,30,-1
875,1,0,72,28,73,7,-33,26,-1
876,1,0,70,28,73,4,-30,28,-1
877,1,0,68,28,73,3,-28,27,-1
878,1,0,73,25,73,2,-33,28,-1
879,1,0,70,23,73,3,-31,25,-1
880,1,0,68,22,73,5,-30,22,-1
881,1,0,68,27,73,6,-30,22,-1
882,1,0,69,27,73,3,-29,28,-1
883,1,0,69,28,73,6,-29,28,-1
884,1,0,68,23,73,5,-28,27,-1
885,1,0,68,29,73,6,-30,22,-1
886,1,0,68,27,73,2,-27,30,-1
887,1,0,68,30,73,0,-28,27,-1
888,1,0,68,28,73,8,-27,30,-1
889,1,0,71,22,73,4,-31,28,-1
890,1,0,67,21,73,5,-29,22,-1
891,1,0,69,30,73,8,-31,23,-1
892,1,0,70,29,73,2,-29,30,-1
893,1,0,68,30,73,8,-27,30,-1
894,1,0,69,31,73,7,-28,30,-1
895,1,0,72,28,73,2,-31,30,-1
896,1,0,70,27,73,3,-30,28,-1
897,1,0,71,30,73,3,-31,28,-1
898,1,0,67,27,73,5,-26,29,-1
899,1,0,70,23,73,0,-30,28,-1
900,1,0,71,29,73,5,-33,23,-1
901,1,0,68,29,73,1,-27,30,-1
902,1,0,73,30,73,3,-33,28,-1
903,1,0,67,28,73,9,-26,29,-1
904,1,0,72,29,73,5,-32,28,-1
905,1,0,71,27,73,3,-30,30,-1
906,1,0,70,28,73,4,-30,28,-1
907,1,0,69,29,73,3,-29,28,-1
908,1,0,73,27,73,3,-33,28,-1
